,address,address_rus,atm_group,id,isTrain,lat,long,target
6257,"STROITELEY, 43         Novokuznetsk   ","проспект Строителей, 43, Новокузнецк, Кемеровская область, Россия, 654005",8083.0,4421.0,True,53.769459,87.117251,0.06222015551032551
6258,"Rublevskoye sh, 62     Moskva         ","Рублёвское шоссе, 62, Москва, Россия, 121609",8083.0,4422.0,True,55.766212,37.380875,0.10874347639992436
6259,"EFANOVA, 22            Zyryanskoye    ","улица Ефанова, 22, село Зырянское, Зырянский район, Томская область, Россия",8083.0,4426.0,True,56.838223,86.64082900000001,0.14893814757244395
6260,"OMMUNISTICHESKAYA,10A  Kizhinga       ","Коммунистическая улица, 10А, село Кижинга, Кижингинский район, Республика Бурятия, Россия, 671450",8083.0,4429.0,True,51.848725,109.905102,0.08991904611379067
0,"D. 97, UL. KIROVA         NOVOKUZNETSK","улица Кирова, 97, Новокузнецк, Кемеровская область, Россия, 654080",5478.0,8096.0,False,53.757824,87.159786,
1,UL. SERGEJA MAKEEVA       MOSKVA      ,,3185.5,2570.0,False,37.617635,55.755814,
2,"UL.NAHIMOVA, DOM 33       VILJUCHINSK ","улица Нахимова, 33, жилой район Рыбачий, Вилючинск, Камчатский край, Россия, 684093",3185.5,2428.0,False,52.918597999999996,158.514038,
3,MKR 3 D 13B SHAR          SHARYPOVO   ,"3-й микрорайон, Шарыпово, Красноярский край, Россия",3185.5,2799.0,False,55.533496,89.178148,
4,29 CHICHERINA STR.        CHELYABINSK ,"улица Чичерина, 29, Челябинск, Россия, 454128",1942.0,250.0,False,55.179216000000004,61.297729000000004,
5,"D. 162, UL. BOGDANA HMEL' OMSK","улица Богдана Хмельницкого, 162/100, Омск, Россия, 644021",5478.0,5759.0,False,54.971827000000005,73.41164599999999,
6,"D. 34, UL. LAVOCHKINA     MOSKVA","улица Лавочкина, 34, Москва, Россия, 125581",5478.0,8274.0,False,55.856294999999996,37.493919,
7,"D. 2, PROEZD MONTAZHNYI   VORONEZH","Монтажный проезд, 2, Воронеж, Россия, 394028",5478.0,6797.0,False,51.652908000000004,39.292059,
8,"MIRA, 69                  OMSK        ","проспект Мира, 69, Омск, Россия",3185.5,2218.0,False,55.028268999999995,73.250039,
9,"D. 160, PR-KT LENINSKII   VORONEZH","Ленинский проспект, 160, Воронеж, Россия, 394033",5478.0,8465.0,False,51.689197,39.269637,
10,"D. 4, UL. 40 LET RVSN     ZATO SIBIRSK","улица 40 лет РВСН, 4, поселок Сибирский, Алтайский край, Россия",5478.0,7972.0,False,53.557888,83.838086,
11,"BORISA ELCINA, 3          EKATERINBURG","улица Бориса Ельцина, 3, Екатеринбург, Свердловская область, Россия, 620014",3185.5,2616.0,False,56.844894,60.591429000000005,
12,11B  BULVAR NAVATOROV     S.-PETERBURG,"бульвар Новаторов, 11, Санкт-Петербург, Россия, 198216",1942.0,1610.0,False,59.850649,30.267314000000002,
13,"VAVILOVA, 1,39         Krasnoyarsk    ","улица Академика Вавилова, 1с39, Красноярск, Россия, 660010",8083.0,2990.0,False,55.991752000000005,92.910253,
14,"ZHELEZNOY DIVIZII, 5B     ULYANOVSK   ","улица Железной Дивизии, 5Б, Ульяновск, Россия",496.5,8610.0,False,54.308414,48.388013,
15,"D. 129A, UL. KIROVA       BELOGORSK","улица Кирова, 129А, Белогорск, Амурская область, Россия, 676850",5478.0,7541.0,False,50.920185,128.486547,
16,LENINA 123                NIKOLSK     ,"улица Ленина, 123, Никольск, Пензенская область, Россия, 442680",496.5,8785.0,False,53.712866000000005,46.088371,
17,"D. 7, UL. SOVETSKAYA      BELOKURIKHA ","Советская улица, 7, Белокуриха, Алтайский край, Россия",5478.0,4870.0,False,51.997025,84.98134499999999,
18,"D. 1, UL. SHKOL'NAYA      LESNOY GOROD","Школьная улица, 1, дачный посёлок Лесной Городок, Одинцовский район, Московская область, Россия, 143080",5478.0,8391.0,False,55.632992,37.212324,
19,"D. 231, UL. VANEEVA       NIZHNIY NOVG","улица Ванеева, 231, Нижний Новгород, Россия, 603136",5478.0,4955.0,False,56.28394399999999,44.035424,
20,73 BUKHTA MURAVINAYA      ARTEM       ,"улица Муравьиная Бухта, 73, Муравьиная бухта, Артёмовский городской округ, Приморский край, Россия",1942.0,433.0,False,43.297715000000004,132.27591,
21,"KRASN.RABOCHIY,199     Krasnoyarsk    ","проспект имени Газеты Красноярский Рабочий, 199, Красноярск, Россия, 660093",8083.0,3842.0,False,55.990766,92.887831,
22,"LENINA, 11             Birobidzhan    ","улица Ленина, 11, Биробиджан, Еврейская автономная область, Россия, 679016",8083.0,4037.0,False,48.790294,132.933747,
23,25 LENINA STR.            IRKUTSK     ,"улица Ленина, 25, Иркутск, Россия, 664003",1942.0,794.0,False,52.276778,104.28613100000001,
24,"ORDZHONIKIDZHE,21         YAKUTSK     ","улица Орджоникидзе, 21, Якутск, Республика Саха (Якутия), Россия, 677000",3185.5,2347.0,False,62.030613,129.73471999999998,
25,"D. 191B, UL. MICHURINSKAY TAMBOV","улица Лаврова, 191, Мичуринск, Тамбовская область, Россия",5478.0,8473.0,False,52.90406,40.472275,
26,268 KOMMUNAROV STR        KRASNODAR   ,"улица Коммунаров, 268, микрорайон Центральный, Краснодар, Россия, 350020",1942.0,790.0,False,45.048297,38.983119,
27,"9Y MIKRORAYON,         KHimki         ","микрорайон Новые Химки, Химки, Московская область, Россия",8083.0,3586.0,False,55.889679,37.421165,
28,"SOOR.1, LIT.A, PL. SENNAY SANKT-PETERB","Сенная площадь, 2А, Санкт-Петербург, Россия, 190031",5478.0,7153.0,False,59.927053,30.32045,
29,"STR. 1B, UL. IL'USHINA    AVIATSIONNYY","1-я Садовая улица, микрорайон Востряково, Домодедово, Московская область, Россия",5478.0,4981.0,False,55.402607999999994,37.812767,
30,147 KIROVA AVE            SAMARA      ,"проспект Кирова, 147, Самара, Россия, 443077",1942.0,1868.0,False,53.22056800000001,50.263003999999995,
31,"D. 31, UL. TVERSKAYA      MOSKVA","Тверская улица, 31, Москва, Россия, 125009",5478.0,6995.0,False,55.769124,37.596703999999995,
32,"TYUSHINA, 11           ST.PETERSBURG  ","улица Тюшина, 11, Санкт-Петербург, Россия, 191119",32.0,2.0,False,59.917460999999996,30.347282,
33,"D. 50, UL. AKADEMGORODOK  KRASNOYARSK ","улица Академгородок, 50, Октябрьский район, Красноярск, Россия",5478.0,4998.0,False,55.991783,92.765381,
34,"D. 53, PR-KT LENINA       STERLITAMAK ","проспект Ленина, 53, Стерлитамак, Республика Башкортостан, Россия, 453103",5478.0,6427.0,False,53.63571999999999,55.936575,
35,"UL.SHERONOVA, D.92        KHABAROVSK  ","улица Шеронова, 92, Хабаровск, Россия, 680000",3185.5,2380.0,False,48.481142999999996,135.067452,
36,SHAMSHURINA 41            NOVOSIBIRSK ,"улица Дмитрия Шамшурина, 41, Новосибирск, Россия, 630004",496.5,4480.0,False,55.034580000000005,82.89707299999999,
37,"D. 10, UL. LENINA         MARYANOVKA R","улица Ленина, 10, село Марьяновка, Большеберезниковский район, Республика Мордовия, Россия",5478.0,7442.0,False,54.14069,45.920233,
38,"PROLETARSKAJA, 247        ORENBURG    ","Пролетарская улица, 247, Оренбург, Россия, 460035",3185.5,2118.0,False,51.798491999999996,55.09267,
39,56 SKHODNENSKAYA ST.      MOSKVA      ,"Сходненская улица, 56, Москва, Россия, 125363",1942.0,933.0,False,55.850407999999995,37.44409,
40,"BAUMANSKAYA, 8A        NORILSK        ","Бауманская улица, 8А, Норильск, Красноярский край, Россия, 663332",32.0,38.0,False,1.0,52.351955,
41,"D. 255, UL. TERNOVSKOGO   PENZA","улица Терновского, 255, Пенза, Россия, 440068",5478.0,6413.0,False,53.1328,45.021146,
42,"D. 13, B-R OREHOVYI       MOSKVA","Ореховый бульвар, 13, Москва, Россия, 115563",5478.0,6866.0,False,55.611511,37.719621000000004,
43,"LENINA, 70.2           Svobodnyy      ","улица Ленина, 70/2, Свободный, Амурская область, Россия",8083.0,3538.0,False,51.377817,128.13606000000001,
44,"MARKSA, 24                OMSK        ","проспект Карла Маркса, 24, Омск, Россия, 644042",3185.5,2201.0,False,54.962876,73.384795,
45,"D. 115A, UL. KOMSOMOL'SKA ALEYSK","Комсомольская улица, 115А, Алейск, Алтайский край, Россия, 658130",5478.0,4857.0,False,52.494673,82.772747,
46,NFTKMSK CHAPAEVA 11       NEFTEKAMSK  ,"улица Чапаева, 11, Нефтекамск, Республика Башкортостан, Россия, 452684",3185.5,2132.0,False,56.091552,54.261953000000005,
47,KRAS. RAB. 95             KRASNOJARSK ,"проспект имени Газеты Красноярский Рабочий, 95, Красноярск, Россия, 660025",3185.5,2772.0,False,56.001796,92.932728,
48,"SOVETSKAY, 27          Orenburg       ","Советская улица, 27, Оренбург, Россия, 460000",8083.0,3957.0,False,51.764448,55.100108,
49,SH. MAHACHKALINSKOE 3A    HASAVYURT   ,"Махачкалинское шоссе, 3А, Хасавюрт, Республика Дагестан, Россия",496.5,4515.0,False,43.238640999999994,46.579642,
50,"D. 1 B, UL. M.GOR'KOGO    TULA","улица Максима Горького, 1, Тула, Россия",5478.0,8171.0,False,54.212961,37.624615000000006,
51,"D. 102V, PR-KT LENINA     BARNAUL","проспект Ленина, 102, Барнаул, Алтайский край, Россия",5478.0,7362.0,False,53.360764,83.764055,
52,"D. 4, UL. PUTEISKAYA      TULA","Путейская улица, 4, Тула, Россия, 300041",5478.0,7026.0,False,54.199059,37.577687,
53,"D. 1, UL. DRUZHBY         NOVOMOSKOVSK","улица Дружбы, 1А, Новомосковск, Тульская область, Россия, 301665",5478.0,8293.0,False,54.021304,38.266201,
54,"RASNOYAR.RABOCH.,59    Krasnoyarsk    ","деревня Краснояр, Воскресенский район, Нижегородская область, Россия",8083.0,3561.0,False,56.940177,45.45187,
55,"D. 4, UL. TERESHKOVOI     KEMEROVO","улица Терешковой, 4, Кемерово, Россия, 650002",5478.0,6812.0,False,55.389202000000004,86.108991,
56,ABB 52 AK. PAVLOVA        KRASNOYARSK ,"улица Академика Павлова, 52, Красноярск, Россия, 660094",1022.0,1910.0,False,55.994510999999996,92.946329,
57,"D. 60, UL. VETLUZHSKAYA   PERM","Ветлужская улица, 60, Пермь, Россия, 614067",5478.0,4976.0,False,58.044429,56.090194999999994,
58,LENINA 91                 DUBROVKA    ,"улица Ленина, 91А, посёлок Дубровка, Дубровский район, Брянская область, Россия, 242750",496.5,8729.0,False,53.69608100000001,33.502974,
59,"D. 313, PR-KT LENINA      VOLZHSKIY","проспект имени Ленина, 313, Волжский, Волгоградская область, Россия",5478.0,5496.0,False,48.765192,44.787395000000004,
60,"D. 42/9, UL. TUL'SKAYA    KALUGA","Тульская улица, 42, Калуга, Россия, 248023",5478.0,5727.0,False,54.509627,36.271124,
61,7A SAVUSHKINA STR.        SANKT-PETERB,"улица Савушкина, 7, Санкт-Петербург, Россия, 197183",1942.0,1768.0,False,59.986475,30.297641,
62,"UL. 22 APRELYA, 24        OMSK        ","улица 22 Апреля, 24, микрорайон Городок Нефтяников, Омск, Россия, 644065",3185.5,2194.0,False,55.041952,73.27812,
63,"PYATNITSKAYA, 2,38,2   Moskva         ","Пятницкая улица, 36, Москва, Россия, 119017",8083.0,2994.0,False,55.73895600000001,37.627984000000005,
64,SVERDLOVA 49A             PETROPAVLOVK,"улица Свердлова, Петропавловск-Камчатский, Камчатский край, Россия",496.5,8655.0,False,52.983276000000004,158.673902,
65,5A CHEKHOVA STR.          KINEL       ,"улица Чехова, 5А, Кинель, Самарская область, Россия, 446430",1942.0,473.0,False,53.22191,50.643978999999995,
66,"D. 23, UL. OKTYABR'SKAYA  KAZINKA S   ","Октябрьская улица, 23, село Казинка, Грязинский район, Липецкая область, Россия, 399071",5478.0,4942.0,False,52.538821,39.823907,
67,"EMELYANOVA, 2          YUzhno-Sakhalin","улица А.О. Емельянова, 2, Южно-Сахалинск, Сахалинская область, Россия",8083.0,3385.0,False,46.943832,142.752998,
68,"D. 3, STR. A, UL. GAGARIN TUAPSE","улица Гагарина, 3, Туапсе, Краснодарский край, Россия, 352800",5478.0,5401.0,False,44.095906,39.075296,
69,"KOROLEVA, 12           Moskva         ","улица Академика Королёва, 12, Москва, Россия, 127427",8083.0,3797.0,False,55.822878,37.606281,
70,96 IVANA CHERNYH STR.     TOMSK       ,"улица Ивана Черных, 96, Томск, Россия, 634050",1942.0,597.0,False,56.52300699999999,85.058959,
71,33 KRASNAYA STR.          KRASNODAR   ,"Красная улица, 33, микрорайон Центральный, Краснодар, Россия",1942.0,873.0,False,45.023418,38.969590999999994,
72,VOZROZHDENIA 7/5          NOVOSELOVO  ,"улица Возрождения, 7, село Новосёлово, Новосёловский район, Красноярский край, Россия, 662430",496.5,4507.0,False,55.003744999999995,90.967313,
73,31 BESTUZHEVA STR         VLADIVOSTOK ,"улица Бестужева, 31, Владивосток, Приморский край, Россия, 690003",1942.0,413.0,False,43.110316999999995,131.876475,
74,"D. 10, UL. VOKZAL'NAYA    ALEXANDROV G","Вокзальная улица, 10, Александров, Владимирская область, Россия, 601654",5478.0,7672.0,False,56.398003,38.704642,
75,"Sovetskaya pl., 16        Balachna    ","Советская площадь, 14, Балахна, Нижегородская область, Россия, 606400",3185.5,1909.0,False,56.494217000000006,43.6115,
76,"D. 11, UL. BOL'SHAYA MORS SANKT-PETERB","микрорайон Ленинские Горы, 1, Москва, Россия",5478.0,6443.0,False,55.702987,37.53093,
77,GAGARINA 25               ULAN-UDE    ,"улица Гагарина, 25, Улан-Удэ, Республика Бурятия, Россия, 670034",496.5,4701.0,False,51.837569,107.59383600000001,
78,19 PROSVESHCHENIYA AVE.   SANKT-PETERB,"проспект Просвещения, 19, Санкт-Петербург, Россия, 194356",1942.0,1769.0,False,60.052703,30.331193,
79,"D. 25, UL. DOVATORCEV     STAVROPOL","улица Доваторцев, 25, Ставрополь, Россия, 355037",5478.0,6841.0,False,45.022577000000005,41.933079,
80,"KULIBINA, 14           Rybinsk        ","улица Кулибина, 14, Рыбинск, Ярославская область, Россия",8083.0,4395.0,False,58.050782999999996,38.804013,
81,"D. 52 A, UL. REVOLUCIONNA TOLYATTI","Революционная улица, 52А, Тольятти, Самарская область, Россия",5478.0,8460.0,False,53.517924,49.271929,
82,76-1 VARSHAVSKOE H.       MOSCOW      ,"Варшавское шоссе, 76к1, Москва, Россия, 117556",1942.0,988.0,False,55.654518,37.618704,
83,"D. 5A, PER. SIBIRSKII     KRASNOYARSK ","Сибирский переулок, 5А, Красноярск, Россия, 660068",5478.0,7167.0,False,56.015631000000006,92.95366800000001,
84,"D. 1, KORP. 1, UL. FERINA UFA","улица Ферина, 1/1, Уфа, Республика Башкортостан, Россия, 450039",5478.0,4820.0,False,54.786467,56.132839000000004,
85,"D. 11, UL. SHABALINA      MURMANSK","улица Шабалина, 11, Мурманск, Россия, 183053",5478.0,5240.0,False,68.891601,33.10246,
86,30 STANTSIONNAYA          NOVOSIBIRSK ,"Станционная улица, 30, Новосибирск, Россия, 630108",1942.0,1853.0,False,54.99821,82.854862,
87,4-1 ARBAT STR.            MOSCOW      ,"улица Арбат, 4с1, Москва, Россия, 119019",1942.0,638.0,False,55.752019,37.598348,
88,140 MAKSIMA GORKOGO STR.  NIZHNIY NOVG,"улица Максима Горького, 140, Нижний Новгород, Россия, 603000",1942.0,1827.0,False,56.314397,43.994757,
89,"D. 43, PR-KT LENINA       LISKI","проспект Ленина, 43, Лиски, Воронежская область, Россия, 397900",5478.0,7768.0,False,50.986391,39.479807,
90,"D. 12, UL. AKADEMICHESKAY IRKUTSK",,5478.0,6662.0,False,104.421992,52.248728,
91,"D. 76, PR-KT YAMASHEVA    KAZAN","проспект Ямашева, 76, Казань, Республика Татарстан, Россия, 420126",5478.0,6238.0,False,55.827601,49.137298,
92,"Fedorovskiy ruchey,2   V.Novgorod     ","улица Фёдоровский Ручей, 2к1, Великий Новгород, Новгородская область, Россия",32.0,46.0,False,58.522546999999996,31.287540000000003,
93,"D. 62, UL. NABEREZHNAYA   ZELENOGORSK ","Набережная улица, 62, Зеленогорск, Красноярский край, Россия, 663690",5478.0,8416.0,False,56.105686,94.555194,
94,60 KOMSOMOLSKIY AVE       PERM        ,"Комсомольская улица, 58, Пермь, Россия",1942.0,278.0,False,58.059226,56.61399399999999,
95,KOMSOMOLSKAYA 27          PGT AGINSKOE,"Комсомольская улица, 27, посёлок городского типа Агинское, Забайкальский край, Россия",496.5,4682.0,False,51.108779999999996,114.540517,
96,"D. 56, UL. VESENNYAYA     VOLGODONSK G","Весенняя улица, 56, Волгодонск, Ростовская область, Россия, 347371",5478.0,6476.0,False,47.514055,42.185389,
97,45 BELYAEVA STR.          PERM        ,"улица Космонавта Беляева, 45, Пермь, Россия, 614065",1942.0,198.0,False,57.968339,56.166238,
98,52 TROITSKIY AVE          ARKHANGELSK ,"Троицкий проспект, 52, Архангельск, Россия, 163000",1942.0,1841.0,False,64.535607,40.523154999999996,
99,93 KRASNOARMEYSKAYA       SAMARA      ,,1942.0,484.0,False,50.112195,53.190024,
100,"KOMSOMOLSKIY PR.,86    Chelyabinsk    ","Комсомольский проспект, 86, Челябинск, Россия, 454014",8083.0,3124.0,False,55.195060999999995,61.302886,
101,"D. 111, PR-KT LENINA      NIZHNIY NOVG","проспект Ленина, 111, Нижний Новгород, Россия, 603004",5478.0,6455.0,False,56.248166000000005,43.875677,
102,9 LENINA STR.             NOVOSIBIRSK ,"улица Ленина, 9, Новосибирск, Россия, 630099",1942.0,759.0,False,55.029224,82.913557,
103,"D. 59, UL. LENINA         PERM","улица Ленина, 59, Пермь, Россия",5478.0,5915.0,False,58.006558999999996,56.210237,
104,"D. 30, UL. IL'ICHA        INSKOY PGT  ","улица Ильича, 30, посёлок городского типа Инской, Кемеровская область, Россия, 652644",5478.0,5129.0,False,54.433783999999996,86.436993,
105,"D. 20, UL. DENISOVA       OBLUCHYE","улица Денисова, 20, Облучье, Еврейская автономная область, Россия, 679102",5478.0,6358.0,False,49.013988,131.055971,
106,"KIROVA, 20                OMSK        ","улица Кирова, 20, Омск, Россия, 644041",3185.5,2176.0,False,54.942485,73.423422,
107,"D. 40, UL. ORDZHONIKIDZE  ELETS","улица Орджоникидзе, 40, Елец, Липецкая область, Россия",5478.0,7769.0,False,52.615267,38.520298,
108,"D. 2, PER. SADOVYI        MIASS","Садовый переулок, 2, Миасс, Челябинская область, Россия, 456313",5478.0,5076.0,False,55.087759,60.131653,
109,"D. 12B, UL. SAVUSHKINA    ASTRAKHAN","улица Савушкина, 12, Астрахань, Россия, 414056",5478.0,6294.0,False,46.371049,48.047947,
110,"D. 180, PR-KT MIRA        MOSKVA","проспект Мира, 180, Москва, Россия, 129366",5478.0,5694.0,False,55.823803000000005,37.646157,
111,"D. 4, UL. 40 LET RVSN     ZATO SIBIRSK","улица 40 лет РВСН, 4, поселок Сибирский, Алтайский край, Россия",5478.0,7978.0,False,53.557888,83.838086,
112,"PER.1905 GODA, 7          TOMSK       ","переулок 1905 года, 7, Томск, Россия, 634009",3185.5,2646.0,False,56.493421999999995,84.947119,
113,"D. 35, UL. MOLODEZHNAYA   IZHEVSK","Молодёжная улица, 35, Ижевск, Удмуртская Республика, Россия, 426072",5478.0,7902.0,False,56.852839,53.290317,
114,"SALMYSHSKAYA, 17       Orenburg       ","Салмышская улица, 17, Оренбург, Россия, 460047",8083.0,3870.0,False,51.837897,55.147943999999995,
115,LENINA 53                 BAKCHAR     ,"улица Ленина, 53, село Бакчар, Бакчарский район, Томская область, Россия",496.5,2020.0,False,57.017922999999996,82.063536,
116,GAGARINA 89               BIKIN       ,"улица Гагарина, 89, Бикин, Хабаровский край, Россия",496.5,8791.0,False,46.811209999999996,134.256453,
117,"D. 94, UL. REPINA         EKATERINBURG","улица Репина, 94, Екатеринбург, Свердловская область, Россия, 620043",5478.0,5920.0,False,56.817178000000006,60.538536,
118,"D. 214, UL. STAVROPOL'SKA KRASNODAR","Ставропольская улица, 214, микрорайон Черёмушки, Краснодар, Россия, 350001",5478.0,8224.0,False,45.021099,39.018414,
119,"D. 3G, KV-L 1             MIKHAYLOVKA ","1-й квартал, 3, село Михайловка, Михайловский район, Приморский край, Россия",5478.0,5585.0,False,43.924058,132.005536,
120,"MAKSIMA GORKOGO, 70    Tyumen         ","улица Максима Горького, 70, Тюмень, Россия, 625048",8083.0,3825.0,False,57.148849,65.55986700000001,
121,"D. 29A, UL. YABLOCHKOVA   ASTRAKHAN","улица Яблочкова, 29А, Астрахань, Россия, 414041",5478.0,7371.0,False,46.363176,48.066902,
122,"LENINA PL., 8          Tomsk          ","площадь Ленина, 8, Томск, Россия, 634050",8083.0,3809.0,False,56.486031999999994,84.947568,
123,"D. 234, UL. LENINA        YUZHNO-SAKHA","улица Ленина, 234, Южно-Сахалинск, Сахалинская область, Россия",5478.0,6077.0,False,46.955709999999996,142.72976699999998,
124,"ZAVODSKAYA, 47         Astrakhan      ","Заводская площадь, 47, Астрахань, Россия, 414015",8083.0,4289.0,False,46.336303,47.981265,
125,4A POBEDY SQ.             KALININGRAD ,"площадь Победы, 4А, Калининград, Россия",1942.0,1902.0,False,54.721151,20.50119,
126,KECHIL-OOLA 69            KYZYL       ,"улица Кечил-Оола, 69, Кызыл, Республика Тыва, Россия",496.5,8642.0,False,51.706635999999996,94.416449,
127,"IRKUTSKIJ T, 100          TOMSK       ","Иркутский тракт, 100, Томск, Россия, 634062",3185.5,2086.0,False,56.510025,85.031911,
128,29 SVOBODY STR.           YAROSLAVL   ,"улица Свободы, 29, Ярославль, Россия, 150000",1942.0,1802.0,False,57.625243000000005,39.873538,
129,"KOMAROVA, 2, K.2          OMSK        ","проспект Комарова, 2/2, Омск, Россия, 644119",3185.5,2756.0,False,54.997724,73.282701,
130,69A BUKHARESTSKAYA STR    SANKT-PETERB,"Бухарестская улица, 69, Санкт-Петербург, Россия, 192286",1942.0,1676.0,False,59.849754000000004,30.397973999999998,
131,11 3-Y KRUTITSKIY BSTR.   MOSCOW      ,"улица Крутицкий Вал, 3, Москва, Россия, 109044",1942.0,942.0,False,55.72961,37.664778999999996,
132,"D. 5, UL. UNOSTI          BELOVO","улица Юности, 5, Белово, Кемеровская область, Россия, 652600",5478.0,7062.0,False,54.418505,86.307491,
133,"D. 41, UL. GAIDARA        PROKOPYEVSK ","улица Гайдара, 41, Прокопьевск, Кемеровская область, Россия",5478.0,6618.0,False,53.857581999999994,86.637425,
134,"D. 2, UL. DAGESTANSKAYA   UFA","Дагестанская улица, 2, Уфа, Республика Башкортостан, Россия, 450050",5478.0,5905.0,False,54.70585,55.847156000000005,
135,"RABOCHAYA, 32.34       Podolsk        ","Рабочая улица, 32, Подольск, Московская область, Россия, 142116",8083.0,3249.0,False,55.435411,37.560808,
136,"D. 131, UL. TUL'SKAYA     ALEXIN","Тульская улица, 131, Алексин, Тульская область, Россия",5478.0,6772.0,False,54.510025,37.115854,
137,20 GUSINOBRODSKOE H/W     NOVOSIBIRSK ,,1942.0,1469.0,False,83.00294,55.035503,
138,"D. 198/1, IRKUTSKII TRAKT TOMSK","Иркутский тракт, 198/1, Томск, Россия",5478.0,5018.0,False,56.522704000000004,85.06509399999999,
139,"D. 17, UL. ENERGETICHESKA ZHUKOVSKIY G","Энергетическая улица, 17, Жуковский, Московская область, Россия, 140181",5478.0,4962.0,False,55.602683,38.118536,
140,"D. 46, UL. SOF'I PEROVSKO UFA","улица Софьи Перовской, 46, Уфа, Республика Башкортостан, Россия, 450074",5478.0,8352.0,False,54.697766,55.98761700000001,
141,"D. 27A, PR-KT POBEDY      KOPEYSK","проспект Победы, 27А, Копейск, Челябинская область, Россия, 456604",5478.0,8034.0,False,55.116907,61.602366,
142,LENINGRADSKAYA 28-N       KHABAROVSK  ,"Ленинградская улица, 28, Хабаровск, Россия, 680013",496.5,74.0,False,48.483765000000005,135.09389,
143,"OKEANSKIY PR-T,26/1       VLADIVOSTOK ","Океанский проспект, 26, Владивосток, Приморский край, Россия, 690091",496.5,4478.0,False,43.120458,131.88738899999998,
144,28 DERZHAVINA STR         NOVOSIBIRSK ,"улица Державина, 28, Новосибирск, Россия, 630091",1942.0,1896.0,False,55.03896999999999,82.92774200000001,
145,"D. 162, UL. BOGDANA HMEL' OMSK","улица Богдана Хмельницкого, 162/100, Омск, Россия, 644021",5478.0,8118.0,False,54.971827000000005,73.41164599999999,
146,"YA KOMSOMOLSK,19A      Novo-Aleksandro",,8083.0,3284.0,False,55.296862,47.596202,
147,LENINA 28                 SUDOGDA     ,"улица Ленина, 28, Судогда, Владимирская область, Россия, 601352",496.5,8494.0,False,55.951758999999996,40.865656,
148,"PARKOVYI, 32              ORENBURG    ","Парковая улица, микрорайон Солнечный, Оренбург, Россия",3185.5,2099.0,False,51.765351,55.208778,
149,VAGZHANOVA 21             TVER        ,"улица Вагжанова, 21, Тверь, Россия, 170100",496.5,4544.0,False,56.850471,35.939951,
150,"D. 26, UL. BISERTSKAYA    EKATERINBURG","Бисертская улица, 26, микрорайон Елизавет, Екатеринбург, Свердловская область, Россия, 620024",5478.0,4839.0,False,55.70598,60.61509,
151,11 VOKZALNAYA STR.        VELIKIE LUKI,"Вокзальная улица, 11, Великие Луки, Псковская область, Россия, 182115",1942.0,1675.0,False,56.346846,30.559921999999997,
152,UL SOVETSKAJA 92          CHERNOGORSK ,"Советская улица, 92, Черногорск, Республика Хакасия, Россия, 655162",3185.5,2802.0,False,53.832439,91.323325,
153,MOSKOVSKOYE S. 65A        RYAZAN      ,"Московское шоссе, 65А, Рязань, Россия",496.5,4673.0,False,54.65056800000001,39.63606,
154,87B VARSHAVSKOE H/W.      MOSCOW      ,"Варшавское шоссе, 87, Москва, Россия, 117556",1942.0,1439.0,False,55.652933,37.62069,
155,"D. 26, B-R GAGARINA       PERM","бульвар Гагарина, 26, Пермь, Россия, 614070",5478.0,8050.0,False,58.012262,56.278752000000004,
156,"MARKSA, 67A               OMSK        ","проспект Карла Маркса, 67А, Омск, Россия, 644006",3185.5,2202.0,False,54.948907999999996,73.38828000000001,
157,"D. 16, PR-KT MORSKOI      NOVOSIBIRSK ","Морской проспект, 16, микрорайон Академгородок, Советский район, Новосибирск, Россия, 630090",5478.0,6495.0,False,54.839940000000006,83.108115,
158,"BOROVAYA, 47           Sankt-Peterburg","Боровая улица, 47, Санкт-Петербург, Россия, 192007",8083.0,3645.0,False,59.913722,30.340976,
159,"D. 97, UL. AIVAZOVSKOGO   KRASNODAR","улица Айвазовского, 97, микрорайон Черёмушки, Краснодар, Россия, 350040",5478.0,8401.0,False,45.016977000000004,39.030398,
160,"D. 23B, UL. KREST'YANSKAY MYTISHCHI","3-я Крестьянская улица, 23Б, Мытищи, Московская область, Россия, 141014",5478.0,5578.0,False,55.892092000000005,37.715695000000004,
161,"D. 13, B-R OREHOVYI       MOSKVA","Ореховый бульвар, 13, Москва, Россия, 115563",5478.0,5656.0,False,55.611511,37.719621000000004,
162,29 SVOBODY STR.           YAROSLAVL   ,"улица Свободы, 29, Ярославль, Россия, 150000",1942.0,1804.0,False,57.625243000000005,39.873538,
163,"D. 13A, UL. SHIROKAYA     MOSKVA","Широкая улица, 13А, Москва, Россия, 127224",5478.0,6221.0,False,55.888104000000006,37.662452,
164,"D. 2, UL. ALEUTSKAYA      VLADIVOSTOK ","Алеутская улица, 2, Владивосток, Приморский край, Россия, 690091",5478.0,7426.0,False,43.111251,131.881595,
165,KROPOTKINA 16             KIMRY       ,"улица Кропоткина, 16, Кимры, Тверская область, Россия, 171508",496.5,4481.0,False,56.891534,37.362936,
166,PL.POBEDY 1               LIPECK      ,"площадь Победы, 1, Липецк, Россия, 398001",3185.5,2472.0,False,52.60331899999999,39.575109000000005,
